jid,site_idx,element,stabilizer_order,invariant_subspace_dim,is_symmetry_enforced_zero,frob_norm,category
JVASP-930,0,Na,12,1,False,0.20944211610848476,numerical_near_zero_unforced
JVASP-930,1,Na,12,1,False,0.20944211610848476,numerical_near_zero_unforced
JVASP-931,0,Na,12,1,False,0.21557365330670628,numerical_near_zero_unforced
JVASP-931,1,Na,12,1,False,0.21557365330670628,numerical_near_zero_unforced
JVASP-9426,0,Li,3,1,False,0.6559817070620185,numerical_near_zero_unforced
JVASP-9426,1,Li,3,1,False,0.6559817070620185,numerical_near_zero_unforced
JVASP-9428,6,K,8,1,False,0.008755950357709132,numerical_near_zero_unforced
JVASP-9428,7,K,8,1,False,0.008755950357709132,numerical_near_zero_unforced
JVASP-9428,8,Cu,8,2,False,0.5635358610298609,numerical_near_zero_unforced
JVASP-9428,9,Cu,8,2,False,0.5836837043011109,numerical_near_zero_unforced
JVASP-942,0,Ni,48,0,True,0.03622154055254967,symmetry_forced_near_zero
JVASP-962,0,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-962,1,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-962,2,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-962,3,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-963,0,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-963,1,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-963,2,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-963,3,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-9696,8,Zr,8,1,False,0.12126005112979295,numerical_near_zero_unforced
JVASP-9696,9,Zr,8,1,False,0.12126005112979295,numerical_near_zero_unforced
JVASP-971,0,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-971,1,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-971,2,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-971,3,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-9764,6,Sb,6,1,False,0.8529747944693326,numerical_near_zero_unforced
JVASP-9896,0,Ti,1,5,False,0.9742590346856768,numerical_near_zero_unforced
JVASP-98,2,N,6,1,False,0.03552463933666322,numerical_near_zero_unforced
JVASP-98,3,N,6,1,False,0.03552463933666322,numerical_near_zero_unforced
JVASP-9998,6,Sb,6,1,False,0.7318852369053498,numerical_near_zero_unforced
JVASP-116,0,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,1,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,2,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,3,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,5,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,6,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-116,7,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-107,0,Si,6,1,False,0.2923057759721259,numerical_near_zero_unforced
JVASP-107,1,Si,6,1,False,0.2923057759721259,numerical_near_zero_unforced
JVASP-107,6,C,6,1,False,0.545828422369765,numerical_near_zero_unforced
JVASP-107,7,C,6,1,False,0.5462362126406487,numerical_near_zero_unforced
JVASP-119,0,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,1,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,2,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,3,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,4,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,5,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,6,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,7,Rb,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,8,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,9,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,10,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-119,11,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1216,4,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1216,5,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-12082,6,Pd,16,1,False,0.4433576434437552,numerical_near_zero_unforced
JVASP-12082,11,Pd,16,1,False,0.4433576434437552,numerical_near_zero_unforced
JVASP-12158,0,Y,6,1,False,0.2008631374842084,numerical_near_zero_unforced
JVASP-12158,1,Y,6,1,False,0.2008631374842084,numerical_near_zero_unforced
JVASP-12158,2,Y,6,1,False,0.2020940375171915,numerical_near_zero_unforced
JVASP-12158,3,Y,6,1,False,0.2008631374842084,numerical_near_zero_unforced
JVASP-12158,4,Y,6,1,False,0.2008631374842084,numerical_near_zero_unforced
JVASP-12158,5,Y,6,1,False,0.2020940375171915,numerical_near_zero_unforced
JVASP-12178,0,Li,4,2,False,0.48472053804228266,numerical_near_zero_unforced
JVASP-12178,1,Li,4,2,False,0.48472053804228266,numerical_near_zero_unforced
JVASP-12184,0,Si,12,1,False,0.5952260074963123,numerical_near_zero_unforced
JVASP-12184,1,Si,12,1,False,0.5952260074963123,numerical_near_zero_unforced
JVASP-32854,0,Si,1,5,False,0.8268796768575221,numerical_near_zero_unforced
JVASP-32854,1,Si,1,5,False,0.8268796768575221,numerical_near_zero_unforced
JVASP-32854,2,Si,1,5,False,0.8268796768575221,numerical_near_zero_unforced
JVASP-32854,3,Si,1,5,False,0.8268796768575221,numerical_near_zero_unforced
JVASP-1009,0,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,1,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,2,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,3,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,4,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,5,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,6,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1009,7,Sn,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-1041,0,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1041,1,V,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1026,0,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1026,1,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1026,2,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1026,3,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1032,0,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1032,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1053,0,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1053,1,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1053,2,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-1053,3,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,1,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,2,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,3,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,5,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,6,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15844,7,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15842,0,Si,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15842,1,Os,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15855,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15855,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15856,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15856,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15853,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15853,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15854,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15854,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15888,0,Nd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15888,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15892,3,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15892,4,Pb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15895,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15895,4,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15896,3,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15896,4,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15894,0,Yb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15894,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,0,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,1,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,2,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,5,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,6,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15903,7,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15902,0,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15902,1,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,0,Ti,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,1,Ti,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,2,Ti,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,3,Ti,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,4,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,5,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,6,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15899,7,B,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15915,3,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15915,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15893,0,Tm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15893,1,B,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15918,0,Li,12,1,False,0.18373350266078312,numerical_near_zero_unforced
JVASP-15919,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,1,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,2,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,3,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,4,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,5,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,6,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15919,7,P,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15925,3,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15925,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15926,2,Be,12,1,False,0.8218187148027234,numerical_near_zero_unforced
JVASP-15926,3,Be,12,1,False,0.8218187148027234,numerical_near_zero_unforced
JVASP-15924,0,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,1,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,2,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,3,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,5,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,6,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15924,7,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15949,0,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15949,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15950,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15950,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15951,0,Zn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15951,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15938,6,Si,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15938,7,Si,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-15952,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15952,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15953,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15953,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15954,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15954,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15955,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15955,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15963,3,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15963,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15964,3,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15964,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15961,6,O,8,1,False,0.5666486271638418,numerical_near_zero_unforced
JVASP-15961,7,O,8,1,False,0.5666486271638418,numerical_near_zero_unforced
JVASP-15968,3,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15968,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15970,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15970,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15969,3,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-15969,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16238,1,Al,6,1,False,0.9879608629225486,numerical_near_zero_unforced
JVASP-16238,2,Al,6,1,False,0.9879608629225486,numerical_near_zero_unforced
JVASP-16239,1,Al,6,1,False,0.7266819570256761,numerical_near_zero_unforced
JVASP-16239,2,Al,6,1,False,0.7266819570256761,numerical_near_zero_unforced
JVASP-16269,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16269,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,1,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,2,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,3,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,4,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,5,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,6,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16272,7,As,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16267,3,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16267,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,0,Cu,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,1,Cu,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,2,Cu,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,3,Cu,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,4,F,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,5,F,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,6,F,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16281,7,F,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16279,0,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16279,1,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16268,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16268,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,0,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,1,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,2,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,4,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,5,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,6,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16282,7,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16284,0,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16284,1,Sb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16287,0,Th,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16287,1,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16288,0,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16288,1,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16290,0,Sm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16290,1,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16299,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16299,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16295,3,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16295,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16300,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16300,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16301,0,Ca,12,1,False,0.6099229459530113,numerical_near_zero_unforced
JVASP-16301,1,Ca,12,1,False,0.6099229459530113,numerical_near_zero_unforced
JVASP-16315,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16315,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,0,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,1,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,2,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,3,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,5,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,6,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16310,7,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16316,0,Mg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16316,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16318,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16318,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16306,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16306,1,Te,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16323,3,Sn,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16323,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16321,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16321,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16322,0,Tm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16322,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16326,4,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16326,5,O,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,0,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,1,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,2,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,3,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,5,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,6,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16324,7,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16317,0,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16317,4,C,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,0,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,1,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,2,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,3,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,4,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,5,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,6,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16339,7,S,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16357,0,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16357,1,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16358,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16358,4,N,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16354,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16354,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16364,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16365,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16375,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16375,1,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16376,0,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16376,1,Pt,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16380,0,Pu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16423,2,Ag,12,1,False,0.41029014124153657,numerical_near_zero_unforced
JVASP-16423,3,Ag,12,1,False,0.41029014124153657,numerical_near_zero_unforced
JVASP-16427,0,Sm,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16427,1,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16428,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16429,3,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16431,0,Y,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16431,1,Al,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16432,0,Y,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16438,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16438,1,Ag,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16440,0,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16440,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16446,0,Li,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16444,0,Ho,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16444,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16450,0,Sc,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16450,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16449,0,Mn,16,1,False,0.23270152556440193,numerical_near_zero_unforced
JVASP-16449,1,Mn,16,1,False,0.23270152556440193,numerical_near_zero_unforced
JVASP-16447,0,Lu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16447,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16451,3,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16452,0,Y,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16452,1,Au,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16454,6,Au,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16454,7,Au,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16457,0,Be,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16457,1,Be,24,0,True,0.0,symmetry_forced_exact_zero
JVASP-16458,0,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16458,1,Pd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16459,0,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16459,1,Rh,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16460,3,Be,8,2,False,0.6275221111642203,numerical_near_zero_unforced
JVASP-16460,4,Be,8,2,False,0.6275221111642203,numerical_near_zero_unforced
JVASP-16460,5,Be,8,2,False,0.6288195289588262,numerical_near_zero_unforced
JVASP-16462,0,Ti,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16462,1,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16465,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16465,1,Hg,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16467,0,Ca,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16480,0,Nb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16483,0,Zr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16482,3,Cd,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16485,0,Ce,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,0,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,1,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,2,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,3,Be,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,4,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,5,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,6,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16491,7,Se,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16497,0,Ta,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,0,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,1,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,2,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,3,Pr,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,4,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,5,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,6,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16493,7,O,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16498,2,Cu,16,1,False,0.19432618626079878,numerical_near_zero_unforced
JVASP-16502,3,Cu,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16506,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16506,1,In,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16508,0,Er,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16510,0,Dy,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16510,1,Tl,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16525,0,Ga,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16531,0,Tb,48,0,True,0.0,symmetry_forced_exact_zero
JVASP-16541,0,Hf,48,0,True,0.0,symmetry_forced_exact_zero
