jid,site_idx,element,frob_norm,cartesian_max,principal_max,difference,strict_underestimation,tol_filtered_underestimation,ratio
JVASP-79212,0,Na,1.869960962159371,1.191,1.5268161874029442,0.33581618740294417,True,True,1.281961534343362
JVASP-79212,1,N,48.297139853204555,30.767,39.43444955639683,8.667449556396829,True,True,1.2817125347416658
JVASP-79212,2,N,39.976060136036416,25.466,32.64031641782955,7.1743164178295515,True,True,1.2817213703694947
JVASP-79212,3,N,48.29541040306004,30.766,39.43303746745711,8.667037467457114,True,True,1.2817082970635478
JVASP-79214,0,Ag,115.99982621538706,78.684,92.01985032197904,13.335850321979038,True,True,1.1694861766303066
JVASP-79214,1,Ag,115.99982621538706,78.684,92.01985032197904,13.335850321979038,True,True,1.1694861766303066
JVASP-79214,2,Ag,115.99982621538706,78.684,92.01985032197904,13.335850321979038,True,True,1.1694861766303066
JVASP-79214,3,Ag,115.99982621538706,78.684,92.01985032197904,13.335850321979038,True,True,1.1694861766303066
JVASP-79214,4,O,4.801583072279391,3.667,3.6923849156819752,0.02538491568197543,True,True,1.0069225295014932
JVASP-79214,5,O,4.801583072279391,3.667,3.6923849156819752,0.02538491568197543,True,True,1.0069225295014932
JVASP-79214,6,O,4.801583072279391,3.667,3.6923849156819752,0.02538491568197543,True,True,1.0069225295014932
JVASP-79214,7,O,4.801583072279391,3.667,3.6923849156819752,0.02538491568197543,True,True,1.0069225295014932
JVASP-79217,0,Hf,192.87497325469678,137.879,156.17544790763887,18.29644790763888,True,True,1.1326993081443792
JVASP-79217,1,Ti,26.589964347475156,14.679,21.710451886304707,7.031451886304707,True,True,1.4790143665307383
JVASP-79217,2,Rh,129.6064610812285,77.485,102.03047356381705,24.545473563817055,True,True,1.3167770996169201
JVASP-79217,3,Rh,129.60103146966074,77.481,102.0259608414436,24.54496084144361,True,True,1.3167868360171346
JVASP-79219,0,Tm,93.89751508959117,76.667,76.66700000869551,8.695508313394384e-09,True,False,1.0000000001134193
JVASP-79219,1,Tm,93.89751508959117,76.667,76.66700000869551,8.695508313394384e-09,True,False,1.0000000001134193
JVASP-79219,2,Te,84.81929792604197,69.25466666666667,69.25466666666667,0.0,False,False,1.0
JVASP-79219,3,Te,84.81929792604197,69.25466666666667,69.25466666666667,0.0,False,False,1.0
JVASP-7921,0,Tm,394.36050011886334,321.994,321.994,0.0,False,False,1.0
JVASP-7921,1,Tm,394.36050011886334,321.994,321.994,0.0,False,False,1.0
JVASP-7921,2,Tm,394.36050011886334,321.994,321.994,0.0,False,False,1.0
JVASP-7921,3,In,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7921,4,N,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79220,0,Mg,2.5286914929794553,2.0646666666666667,2.0646666666666667,0.0,False,False,1.0
JVASP-79220,1,Mg,2.5286914929794553,2.0646666666666667,2.0646666666666667,0.0,False,False,1.0
JVASP-79220,2,Al,1.3072110260652894,1.0673333333333332,1.0673333333333332,0.0,False,False,1.0
JVASP-79220,3,Al,1.3072110260652894,1.0673333333333332,1.0673333333333332,0.0,False,False,1.0
JVASP-79221,0,Mg,1.3741673842731097,1.122,1.122,0.0,False,False,1.0
JVASP-79221,1,Mg,1.3741673842731097,1.122,1.122,0.0,False,False,1.0
JVASP-79221,2,Zn,43.013040255252825,35.12,35.12,0.0,False,False,1.0
JVASP-79221,3,Zn,43.013040255252825,35.12,35.12,0.0,False,False,1.0
JVASP-79222,0,Mg,1.8922309584191883,1.545,1.545,0.0,False,False,1.0
JVASP-79222,1,Mg,3.627694309061887,2.962,2.962,0.0,False,False,1.0
JVASP-79222,2,Mg,3.627694309061887,2.962,2.962,0.0,False,False,1.0
JVASP-79222,3,Ga,81.37735651068218,66.44433333333333,66.44433333333333,0.0,False,False,1.0
JVASP-79223,0,Mg,3.6415791446385817,2.973333333333333,2.973333333333333,0.0,False,False,1.0
JVASP-79223,1,Mg,3.6415791446385817,2.973333333333333,2.973333333333333,0.0,False,False,1.0
JVASP-79223,2,Ga,2.6466737615354106,2.161,2.161,0.0,False,False,1.0
JVASP-79223,3,Ga,2.6466737615354106,2.161,2.161,0.0,False,False,1.0
JVASP-79224,0,Nb,157.36346780834066,83.455,128.48673340955327,45.03173340955327,True,True,1.5395929951417322
JVASP-79224,1,Nb,157.36346780834066,83.455,128.48673340955327,45.03173340955327,True,True,1.5395929951417322
JVASP-79224,2,Cu,57.6742953720864,30.594,47.09084908279877,16.496849082798768,True,True,1.5392184442308547
JVASP-79224,3,Re,237.79391570853954,126.116,194.15790985759378,68.04190985759378,True,True,1.5395184580671268
JVASP-79227,0,Al,13.643657867302302,11.14,11.14,0.0,False,False,1.0
JVASP-79227,1,Ag,87.5288417380237,71.467,71.467,0.0,False,False,1.0
JVASP-79227,2,O,49.06287130475209,40.059666666666665,40.059666666666665,0.0,False,False,1.0
JVASP-79227,3,O,28.937047085008516,23.627,23.627,0.0,False,False,1.0
JVASP-79228,0,Ca,7.82367023844947,6.388,6.388,0.0,False,False,1.0
JVASP-79228,1,Cu,2.378454540242466,1.942,1.942,0.0,False,False,1.0
JVASP-79228,2,S,172.1483861382383,140.385,140.385,0.0,False,False,1.0
JVASP-79228,3,S,172.1483861382383,140.385,140.385,0.0,False,False,1.0
JVASP-79229,0,Fe,30.960325838078642,25.279,25.27900002637131,2.63713104686758e-08,True,False,1.0000000010432102
JVASP-79229,1,Cu,49.09879737834726,40.089,40.089000133039534,1.33039534944146e-07,True,False,1.0000000033186045
JVASP-79229,2,S,1.7624080117838776,1.439,1.439,0.0,False,False,1.0
JVASP-79229,3,S,1.0091897740266693,0.824,0.824,0.0,False,False,1.0
JVASP-7922,0,Ba,150.79303805547522,123.122,123.122,0.0,False,False,1.0
JVASP-7922,1,Ba,150.79303805547522,123.122,123.122,0.0,False,False,1.0
JVASP-7922,2,Mn,16.070285705819504,13.121333333333334,13.121333333333334,0.0,False,False,1.0
JVASP-7922,3,Mn,16.070285705819504,13.121333333333334,13.121333333333334,0.0,False,False,1.0
JVASP-7922,4,Mn,16.070285705819504,13.121333333333334,13.121333333333334,0.0,False,False,1.0
JVASP-7922,5,Mn,16.070285705819504,13.121333333333334,13.121333333333334,0.0,False,False,1.0
JVASP-7922,6,P,0.8173130775086538,0.6673333333333333,0.6673333333333333,0.0,False,False,1.0
JVASP-7922,7,P,0.8173130775086538,0.6673333333333333,0.6673333333333333,0.0,False,False,1.0
JVASP-7922,8,P,0.8173130775086538,0.6673333333333333,0.6673333333333333,0.0,False,False,1.0
JVASP-7922,9,P,0.8173130775086538,0.6673333333333333,0.6673333333333333,0.0,False,False,1.0
JVASP-79230,0,Fe,5.130875233979741,4.189333333333333,4.189333651703657,3.183703238818225e-07,True,False,1.0000000759954624
JVASP-79230,1,Ag,35.65354804223557,29.111,29.111,0.0,False,False,1.0
JVASP-79230,2,O,30.009923592038685,24.503,24.503,0.0,False,False,1.0
JVASP-79230,3,O,10.968815159350621,8.956,8.956,0.0,False,False,1.0
JVASP-79231,0,Hf,5.033704599993925,4.11,4.11,0.0,False,False,1.0
JVASP-79231,1,Hf,5.033704599993925,4.11,4.11,0.0,False,False,1.0
JVASP-79231,2,N,19.447723825682015,15.879,15.879,0.0,False,False,1.0
JVASP-79231,3,N,19.447723825682015,15.879,15.879,0.0,False,False,1.0
JVASP-79233,0,K,17.190519073023943,14.036,14.036,0.0,False,False,1.0
JVASP-79233,1,Yb,39.34615467869764,32.126,32.126000020754205,2.0754207241679978e-08,True,False,1.0000000006460252
JVASP-79233,2,Se,9.24314957143938,7.547,7.547,0.0,False,False,1.0
JVASP-79233,3,Se,9.24314957143938,7.547,7.547,0.0,False,False,1.0
JVASP-79234,0,Hf,2.401762269667837,1.961,1.961,0.0,False,False,1.0
JVASP-79234,1,Hf,2.401762269667837,1.961,1.961,0.0,False,False,1.0
JVASP-79234,2,Mg,16.55650979725699,13.518333333333333,13.518333333333333,0.0,False,False,1.0
JVASP-79234,3,Mg,16.55650979725699,13.518333333333333,13.518333333333333,0.0,False,False,1.0
JVASP-79235,0,Y,14.18476034341081,11.581,11.581,0.0,False,False,1.0
JVASP-79235,1,Mg,10.864366617525386,8.695,8.695,0.0,False,False,1.0
JVASP-79235,2,Mg,10.711261954908332,8.509333333333334,8.509333333333334,0.0,False,False,1.0
JVASP-79235,3,Mg,16.1727923995827,13.203,13.203,0.0,False,False,1.0
JVASP-7923,0,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,1,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,2,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,3,Zn,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,4,O,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,5,O,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,6,O,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7923,7,O,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79242,0,Ir,348.96982219479474,284.93266666666665,284.93266666666665,0.0,False,False,1.0
JVASP-79242,1,Ir,348.96982219479474,284.93266666666665,284.93266666666665,0.0,False,False,1.0
JVASP-79242,2,Pb,210.75164802202616,172.078,172.078,0.0,False,False,1.0
JVASP-79242,3,Pb,210.75164802202616,172.078,172.078,0.0,False,False,1.0
JVASP-79247,0,Nd,44.37250669051727,36.23,36.23,0.0,False,False,1.0
JVASP-79247,1,Ni,16.383003896314825,13.376666666666667,13.376666666666667,0.0,False,False,1.0
JVASP-79247,2,O,88.13910722261713,70.969,70.969,0.0,False,False,1.0
JVASP-79247,3,O,88.13910722261713,70.969,70.969,0.0,False,False,1.0
JVASP-79248,0,O,8.845107574246907,7.222,7.222,0.0,False,False,1.0
JVASP-79248,1,O,8.845107574246907,7.222,7.222,0.0,False,False,1.0
JVASP-79248,2,Ca,10.45074801150616,8.533,8.533,0.0,False,False,1.0
JVASP-79248,3,Ca,10.45074801150616,8.533,8.533,0.0,False,False,1.0
JVASP-79249,0,Ho,455.2016606098884,371.564,371.6699854937939,0.10598549379386668,True,True,1.0002852415567542
JVASP-79249,1,Ho,455.2016606098884,371.564,371.6699854937939,0.10598549379386668,True,True,1.0002852415567542
JVASP-79249,2,S,28.879739853398956,23.573,23.5797026788301,0.006702678830098563,True,True,1.0002843371157721
JVASP-79249,3,S,28.87976308767092,23.573,23.57972172202326,0.006721722023261378,True,True,1.0002851449549595
JVASP-79251,0,Tl,123.829054966918,101.106,101.106,0.0,False,False,1.0
JVASP-79251,1,Tl,123.829054966918,101.106,101.106,0.0,False,False,1.0
JVASP-79251,2,F,7.323157834340775,5.979333333333334,5.979333333333334,0.0,False,False,1.0
JVASP-79251,3,F,7.323157834340775,5.979333333333334,5.979333333333334,0.0,False,False,1.0
JVASP-79252,0,Cr,21.773018807689485,17.477,17.777595181928266,0.30059518192826573,True,True,1.0171994725598368
JVASP-79252,1,Cr,21.77277901417272,17.477,17.777399446624663,0.3003994466246631,True,True,1.0171882729658788
JVASP-79252,2,S,1.1760705761135255,0.944,0.9602080408588333,0.016208040858833317,True,True,1.0171695348080863
JVASP-79252,3,S,1.1760705761135255,0.944,0.9602080408588333,0.016208040858833317,True,True,1.0171695348080863
JVASP-79254,0,Co,19.446499067955653,15.878,15.878,0.0,False,False,1.0
JVASP-79254,1,Co,19.446499067955653,15.878,15.878,0.0,False,False,1.0
JVASP-79254,2,O,2.3278321818092187,1.9006666666666667,1.9006666666666667,0.0,False,False,1.0
JVASP-79254,3,O,2.3278321818092187,1.9006666666666667,1.9006666666666667,0.0,False,False,1.0
JVASP-79259,0,Ca,14.350743906385715,11.717333333333334,11.717333333333334,0.0,False,False,1.0
JVASP-79259,1,Al,26.138505045239295,21.342,21.342,0.0,False,False,1.0
JVASP-79259,2,Si,3.9914435984991696,3.259,3.259,0.0,False,False,1.0
JVASP-79259,3,H,5.023903462448299,4.102,4.102,0.0,False,False,1.0
JVASP-7925,0,Fe,37.13102271686036,29.223,29.223,0.0,False,False,1.0
JVASP-7925,1,Fe,37.13102271686036,29.223,29.223,0.0,False,False,1.0
JVASP-7925,2,Te,342.6724261681993,198.068,270.17428269229896,72.10628269229895,True,True,1.3640481182841193
JVASP-7925,3,Te,342.6724261681993,198.068,270.17428269229896,72.10628269229895,True,True,1.3640481182841193
JVASP-7925,4,Te,342.6724261681993,198.068,270.17428269229896,72.10628269229895,True,True,1.3640481182841193
JVASP-7925,5,Te,342.6724261681993,198.068,270.17428269229896,72.10628269229895,True,True,1.3640481182841193
JVASP-79261,0,Cr,28.791302575604316,23.508,23.508,0.0,False,False,1.0
JVASP-79261,1,Cr,28.791302575604316,23.508,23.508,0.0,False,False,1.0
JVASP-79261,2,As,27.859271598518152,22.747,22.747,0.0,False,False,1.0
JVASP-79261,3,As,27.859271598518152,22.747,22.747,0.0,False,False,1.0
JVASP-79265,0,Ti,12.934531069969255,10.561,10.561,0.0,False,False,1.0
JVASP-79265,1,Ti,12.934531069969255,10.561,10.561,0.0,False,False,1.0
JVASP-79265,2,Se,51.80425858942487,42.298,42.298,0.0,False,False,1.0
JVASP-79265,3,Se,51.80425858942487,42.298,42.298,0.0,False,False,1.0
JVASP-79267,0,Ti,3.4309189245254204,2.8013333333333335,2.8013333333333335,0.0,False,False,1.0
JVASP-79267,1,Ti,3.4309189245254204,2.8013333333333335,2.8013333333333335,0.0,False,False,1.0
JVASP-79267,2,As,33.33837189585998,27.220666666666666,27.220666666666666,0.0,False,False,1.0
JVASP-79267,3,As,33.33837189585998,27.220666666666666,27.220666666666666,0.0,False,False,1.0
JVASP-79269,0,Tl,37.50186958006227,30.211,30.211,0.0,False,False,1.0
JVASP-79269,1,Tl,37.50186958006227,30.211,30.211,0.0,False,False,1.0
JVASP-79269,2,Tl,37.50186958006227,30.211,30.211,0.0,False,False,1.0
JVASP-79269,3,Tl,37.50186958006227,30.211,30.211,0.0,False,False,1.0
JVASP-79269,4,Br,21.737445250074813,16.274,16.274,0.0,False,False,1.0
JVASP-79269,5,Br,21.737445250074813,16.274,16.274,0.0,False,False,1.0
JVASP-79269,6,Br,21.737445250074813,16.274,16.274,0.0,False,False,1.0
JVASP-79269,7,Br,21.737445250074813,16.274,16.274,0.0,False,False,1.0
JVASP-79270,0,In,40.81918260654746,33.193333333333335,33.193333333333335,0.0,False,False,1.0
JVASP-79270,1,In,40.81918260654746,33.193333333333335,33.193333333333335,0.0,False,False,1.0
JVASP-79270,2,Sb,152.1036897996451,124.15133333333333,124.15133333333333,0.0,False,False,1.0
JVASP-79270,3,Sb,152.1036897996451,124.15133333333333,124.15133333333333,0.0,False,False,1.0
JVASP-79276,0,B,2.679741778604797,2.188,2.188,0.0,False,False,1.0
JVASP-79276,1,B,2.679741778604797,2.188,2.188,0.0,False,False,1.0
JVASP-79276,2,N,38.78358759406699,31.666666666666668,31.666666666666668,0.0,False,False,1.0
JVASP-79276,3,N,38.78358759406699,31.666666666666668,31.666666666666668,0.0,False,False,1.0
JVASP-79277,0,Mn,7.314992686257451,3.488,5.97266605413181,2.4846660541318104,True,True,1.7123469191891658
JVASP-79277,1,Ga,13.243319598952523,6.314,10.813125156791319,4.499125156791319,True,True,1.7125633761151915
JVASP-79277,2,Ni,17.87159858546515,8.521,14.592098209561296,6.0710982095612955,True,True,1.7124865872035318
JVASP-79277,3,Ni,17.87159858546515,8.521,14.592098209561296,6.0710982095612955,True,True,1.7124865872035318
JVASP-79278,0,Fe,11.85553035507058,9.68,9.68,0.0,False,False,1.0
JVASP-79278,1,Fe,16.355337538552973,11.812,11.812,0.0,False,False,1.0
JVASP-79278,2,Fe,16.355337538552973,11.812,11.812,0.0,False,False,1.0
JVASP-79278,3,Co,16.20092515876794,13.228,13.228,0.0,False,False,1.0
JVASP-79279,0,Ti,10.00238954783639,7.816666666666666,7.816685505317764,1.883865109775229e-05,True,False,1.0000024100619742
JVASP-79279,1,Ti,10.005036331768116,7.817,7.8170188384281305,1.8838428130329987e-05,True,False,1.0000024099306806
JVASP-79279,2,Ni,16.04336286443712,12.786,12.7860818587489,8.185874890109801e-05,True,False,1.0000064022171828
JVASP-79279,3,Ni,16.052740825167522,12.795,12.795081803942015,8.180394201495744e-05,True,False,1.0000063934304038
JVASP-79283,0,Cu,0.3424061915328051,0.271,0.271,0.0,False,False,1.0
JVASP-79283,1,Cu,0.3424061915328051,0.271,0.271,0.0,False,False,1.0
JVASP-79283,2,Te,2.9737077865856287,2.143,2.143,0.0,False,False,1.0
JVASP-79283,3,Te,2.9737077865856287,2.143,2.143,0.0,False,False,1.0
JVASP-7928,0,Dy,98.87120397770019,80.728,80.728,0.0,False,False,1.0
JVASP-7928,1,Dy,98.87120397770019,80.728,80.728,0.0,False,False,1.0
JVASP-7928,2,Cr,21.414255827991468,17.484666666666666,17.484666666666666,0.0,False,False,1.0
JVASP-7928,3,Cr,21.414255827991468,17.484666666666666,17.484666666666666,0.0,False,False,1.0
JVASP-7928,4,Cr,21.414255827991468,17.484666666666666,17.484666666666666,0.0,False,False,1.0
JVASP-7928,5,Cr,21.414255827991468,17.484666666666666,17.484666666666666,0.0,False,False,1.0
JVASP-7928,6,Si,24.53163977397353,20.03,20.03,0.0,False,False,1.0
JVASP-7928,7,Si,24.53163977397353,20.03,20.03,0.0,False,False,1.0
JVASP-7928,8,Si,24.53163977397353,20.03,20.03,0.0,False,False,1.0
JVASP-7928,9,Si,24.53163977397353,20.03,20.03,0.0,False,False,1.0
JVASP-79297,0,Ta,294.54568485154675,121.138,240.4955444166959,119.3575444166959,True,True,1.985302253765919
JVASP-79297,1,Tc,130.18445832228466,53.547,106.29516398130039,52.748163981300394,True,True,1.985081591523342
JVASP-79297,2,Pb,156.16320000563513,64.266,127.50671713920559,63.240717139205586,True,True,1.9840462630194127
JVASP-79297,3,Pb,111.38332455982808,45.741,90.94409631267158,45.203096312671576,True,True,1.9882402289558947
JVASP-79298,0,Mn,44.274536858108405,26.235,35.562294405587274,9.327294405587274,True,True,1.3555286603997436
JVASP-79298,1,In,83.08090038029198,36.232,64.20587168275723,27.973871682757235,True,True,1.7720763877996588
JVASP-79298,2,In,225.04887339420299,146.733,169.00577572582364,22.272775725823635,True,True,1.1517911834817227
JVASP-79298,3,W,289.1695106069564,187.619,226.89501144097042,39.27601144097042,True,True,1.2093392004059846
JVASP-79300,0,Li,0.7729592486024085,0.543,0.559090187031752,0.016090187031751912,True,True,1.0296320203163019
JVASP-79300,1,Cu,38.768818785204175,27.276,29.500724920132896,2.2247249201328962,True,True,1.0815634594564048
JVASP-79300,2,S,200.77130539496926,148.68,158.21052492999127,9.530524929991259,True,True,1.0641009209711545
JVASP-79300,3,S,200.77130539496926,148.68,158.21052492999127,9.530524929991259,True,True,1.0641009209711545
JVASP-79303,0,Sm,256.2447962320406,209.223,209.2230000031864,3.1863862659520237e-09,True,False,1.0000000000152296
JVASP-79303,1,Y,330.92851374277194,270.202,270.20200000246723,2.467231752234511e-09,True,False,1.0000000000091311
JVASP-79303,2,O,28.701896104613017,23.435,23.435,0.0,False,False,1.0
JVASP-79303,3,O,28.701896104613017,23.435,23.435,0.0,False,False,1.0
JVASP-79304,0,N,75.80836629730696,59.84466666666667,59.84466670533007,3.8663401369376516e-08,True,False,1.0000000006460625
JVASP-79304,1,N,75.80836629730696,59.84466666666667,59.84466670533007,3.8663401369376516e-08,True,False,1.0000000006460625
JVASP-79304,2,N,75.80836629730696,59.84466666666667,59.84466670533007,3.8663401369376516e-08,True,False,1.0000000006460625
JVASP-79304,3,N,75.80836629730696,59.84466666666667,59.84466670533007,3.8663401369376516e-08,True,False,1.0000000006460625
JVASP-79307,0,Fe,21.664206470581835,12.86,17.680202353580547,4.820202353580548,True,True,1.3748213338709603
JVASP-79307,1,Fe,21.49686325955487,12.446,17.53718263502632,5.091182635026319,True,True,1.4090617575949156
JVASP-79307,2,O,30.65793039329302,18.19,25.031903099413572,6.841903099413571,True,True,1.3761354095334564
JVASP-79307,3,O,30.647686350957503,18.183,25.023545690357707,6.8405456903577075,True,True,1.3762055596082994
JVASP-79308,0,Li,0.4727515203571534,0.386,0.386,0.0,False,False,1.0
JVASP-79308,1,Sb,120.93539108411014,98.74333333333333,98.74333333333333,0.0,False,False,1.0
JVASP-79308,2,S,177.21568391087737,144.696,144.696,0.0,False,False,1.0
JVASP-79308,3,S,173.80272820259947,141.90933333333334,141.90933333333334,0.0,False,False,1.0
JVASP-79309,0,Cu,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,1,Cu,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,2,Cu,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,3,Cu,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,4,S,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,5,S,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,6,S,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79309,7,S,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79310,0,Cu,42.77354032576682,26.873,32.79088128374231,5.917881283742307,True,True,1.2202166220273996
JVASP-79310,1,Cu,42.77354032576682,26.873,32.79088128374231,5.917881283742307,True,True,1.2202166220273996
JVASP-79310,2,Hg,699.9939469643052,420.654,571.4664674434259,150.81246744342593,True,True,1.3585190380774363
JVASP-79310,3,Hg,699.9939469643052,420.654,571.4664674434259,150.81246744342593,True,True,1.3585190380774363
JVASP-79310,4,O,142.87203852398832,95.837,109.99846277971461,14.161462779714611,True,True,1.1477661318667594
JVASP-79310,5,O,142.87203852398832,95.837,109.99846277971461,14.161462779714611,True,True,1.1477661318667594
JVASP-79310,6,O,142.87203852398832,95.837,109.99846277971461,14.161462779714611,True,True,1.1477661318667594
JVASP-79310,7,O,142.87203852398832,95.837,109.99846277971461,14.161462779714611,True,True,1.1477661318667594
JVASP-79311,0,V,13.220713848603888,10.794666666666666,10.794666666666666,0.0,False,False,1.0
JVASP-79311,1,V,13.220713848603888,10.794666666666666,10.794666666666666,0.0,False,False,1.0
JVASP-79311,2,S,16.229094306214378,13.251,13.251,0.0,False,False,1.0
JVASP-79311,3,S,16.229094306214378,13.251,13.251,0.0,False,False,1.0
JVASP-79312,0,Ni,0.34071689127485305,0.278,0.278,0.0,False,False,1.0
JVASP-79312,1,Ni,0.34071689127485305,0.278,0.278,0.0,False,False,1.0
JVASP-79312,2,S,12.49607194281467,10.203,10.203,0.0,False,False,1.0
JVASP-79312,3,S,12.49607194281467,10.203,10.203,0.0,False,False,1.0
JVASP-7932,0,Hf,34.62431008217589,28.123333333333335,28.123333333333335,0.0,False,False,1.0
JVASP-7932,1,Hf,34.62431008217589,28.123333333333335,28.123333333333335,0.0,False,False,1.0
JVASP-7932,2,Cu,43.24900739516072,35.312666666666665,35.312666666666665,0.0,False,False,1.0
JVASP-7932,3,Sb,226.069123837526,184.58466666666666,184.58466666666666,0.0,False,False,1.0
JVASP-7932,4,Sb,115.40021352666554,87.144,87.144,0.0,False,False,1.0
JVASP-7932,5,Sb,115.40021352666554,87.144,87.144,0.0,False,False,1.0
JVASP-7933,0,Zr,1.0843074594720201,0.8853333333333333,0.8853333333333333,0.0,False,False,1.0
JVASP-7933,1,Zr,1.0843074594720201,0.8853333333333333,0.8853333333333333,0.0,False,False,1.0
JVASP-7933,2,Cu,4.938171321450887,4.032,4.032,0.0,False,False,1.0
JVASP-7933,3,Cu,4.938171321450887,4.032,4.032,0.0,False,False,1.0
JVASP-7933,4,Si,48.23045303540078,39.38,39.38,0.0,False,False,1.0
JVASP-7933,5,Si,48.23045303540078,39.38,39.38,0.0,False,False,1.0
JVASP-7933,6,Si,61.24949101829337,50.01,50.01,0.0,False,False,1.0
JVASP-7933,7,Si,61.24949101829337,50.01,50.01,0.0,False,False,1.0
JVASP-79353,0,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,1,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,2,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,3,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,4,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,5,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,6,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79353,7,Pu,338.69149321764786,229.53,266.2560724257519,36.72607242575188,True,True,1.1600055436141328
JVASP-79360,0,Zn,0.46297948118680166,0.378,0.3780140594065608,1.405940656079574e-05,True,False,1.0000371941972508
JVASP-79360,1,Ni,2.701788296665747,2.206,2.206000604594811,6.045948111044197e-07,True,False,1.000000274068364
JVASP-79360,2,Ni,2.701788296665747,2.206,2.206000604594811,6.045948111044197e-07,True,False,1.000000274068364
JVASP-79360,3,Ni,9.094955744807118,7.426,7.4260001795654444,1.7956544429154064e-07,True,False,1.0000000241806415
JVASP-79369,0,Zn,2.6854594889267402,2.1926666666666668,2.1926672751241147,6.084574479814364e-07,True,False,1.0000002774965557
JVASP-79369,1,Zn,2.6854594889267402,2.1926666666666668,2.1926672751241147,6.084574479814364e-07,True,False,1.0000002774965557
JVASP-79369,2,Zn,5.759567923609085,4.7026666666666666,4.702666950113368,2.834467016654685e-07,True,False,1.000000060273611
JVASP-79369,3,In,0.2416829879546069,0.19733333333333333,0.19733333333333333,0.0,False,False,1.0
JVASP-7936,0,Nd,9.365215783241016,7.6466666666666665,7.6466666666666665,0.0,False,False,1.0
JVASP-7936,1,Nd,9.365215783241016,7.6466666666666665,7.6466666666666665,0.0,False,False,1.0
JVASP-7936,2,Cu,2.7173006213274724,2.2186666666666666,2.2186666666666666,0.0,False,False,1.0
JVASP-7936,3,Cu,2.7173006213274724,2.2186666666666666,2.2186666666666666,0.0,False,False,1.0
JVASP-7936,4,Sb,85.60640052394837,69.89733333333334,69.89733333333334,0.0,False,False,1.0
JVASP-7936,5,Sb,85.60640052394837,69.89733333333334,69.89733333333334,0.0,False,False,1.0
JVASP-7936,6,Sb,421.13832198696906,343.858,343.858,0.0,False,False,1.0
JVASP-7936,7,Sb,421.13832198696906,343.858,343.858,0.0,False,False,1.0
JVASP-79370,0,Zn,21.78739494906784,17.789333333333335,17.789333333333335,0.0,False,False,1.0
JVASP-79370,1,Zn,21.78739494906784,17.789333333333335,17.789333333333335,0.0,False,False,1.0
JVASP-79370,2,Zn,33.06811164853536,27.0,27.0,0.0,False,False,1.0
JVASP-79370,3,Ni,16.91128623138997,13.808,13.808003474735193,3.4747351929098613e-06,True,False,1.0000002516465232
JVASP-79371,0,Zn,27.208932062835544,22.216,22.216,0.0,False,False,1.0
JVASP-79371,1,Zn,27.208932062835544,22.216,22.216,0.0,False,False,1.0
JVASP-79371,2,Zn,41.28206713170583,33.70666666666667,33.70666666666667,0.0,False,False,1.0
JVASP-79371,3,Zn,27.208932062835544,22.216,22.216,0.0,False,False,1.0
JVASP-79371,4,Zn,27.208932062835544,22.216,22.216,0.0,False,False,1.0
JVASP-79371,5,Zn,41.28206713170583,33.70666666666667,33.70666666666667,0.0,False,False,1.0
JVASP-79371,6,Co,17.153776668710595,14.006,14.006,0.0,False,False,1.0
JVASP-79371,7,Co,17.153776668710595,14.006,14.006,0.0,False,False,1.0
JVASP-79378,0,W,164.06845597087414,133.96133333333333,133.96133333333333,0.0,False,False,1.0
JVASP-79378,1,W,164.06927246745502,133.962,133.962,0.0,False,False,1.0
JVASP-79378,2,N,12.554859696547785,10.251,10.251,0.0,False,False,1.0
