jid,site_idx,element,reduced_formula,frobenius_norm,vzz,eta,trace_residual,symmetry_residual
JVASP-16267,1,Lu,CLu3Tl,546.8175582065741,-446.475,0.0,0.0010000000000331966,0.0
JVASP-16267,0,Lu,CLu3Tl,546.8175582065741,-446.475,0.0,0.0010000000000331966,0.0
JVASP-37761,7,Tl,HfTl3,546.7971457917461,446.458,0.0,0.0,0.0
JVASP-37761,4,Tl,HfTl3,546.7971457917461,446.458,0.0,0.0,0.0
JVASP-15757,0,Sm,AlCSm3,546.7081476647298,-446.385,-0.0,0.0010000000000331966,0.0
JVASP-15757,1,Sm,AlCSm3,546.7081476647298,-446.385,-0.0,0.0010000000000331966,0.0
JVASP-15757,2,Sm,AlCSm3,546.7081476647298,-446.385,-0.0,0.0010000000000331966,0.0
JVASP-29418,11,Te,Dy2O13Te5,546.3393588842011,-434.068,0.41036427472193293,5.684341886080802e-14,0.0
JVASP-29418,12,Te,Dy2O13Te5,546.3393588842011,-434.068,0.41036427472193293,5.684341886080802e-14,0.0
JVASP-29400,8,Te,O13Te5Y2,545.908618977572,-433.691,0.41099077453763166,0.0,0.0
JVASP-29400,6,Te,O13Te5Y2,545.908618977572,-433.691,0.41099077453763166,0.0,0.0
JVASP-65562,3,Te,BaSiTe2,545.595050943463,399.142,0.8584513782062523,2.4868995751603507e-14,0.0
JVASP-65562,2,Te,BaSiTe2,545.595050943463,399.142,0.8584513782062523,2.4868995751603507e-14,0.0
JVASP-16716,8,Ir,B2BaIr2,545.4580913993301,445.365,0.0,0.0010000000000331966,0.0
JVASP-16716,6,Ir,B2BaIr2,545.4580913993301,445.365,0.0,0.0010000000000331966,0.0
JVASP-16716,7,Ir,B2BaIr2,545.4580913993301,445.365,0.0,0.0010000000000331966,0.0
JVASP-16716,9,Ir,B2BaIr2,545.4580913993301,445.365,0.0,0.0010000000000331966,0.0
JVASP-8754,6,I,I5Ta2,545.2192994795765,421.386,0.5900789300071668,0.0010000000000047748,0.0
JVASP-54662,0,Ta,O5Ta2,545.1570962832641,393.368,0.9172072969839947,2.842170943040401e-14,0.0
JVASP-54662,1,Ta,O5Ta2,545.1504036557251,393.363,0.917216413338316,0.0,0.0
JVASP-13980,2,Pt,PPtYb,544.8302055356329,444.852,8.991754561046545e-06,0.0,0.0
JVASP-16186,2,Pt,PPtYb,544.8302055356329,444.852,8.991754561046545e-06,0.0,0.0
JVASP-3897,4,Br,Br3Rh,544.0071721466547,-440.317,0.22993661384865904,0.0010000000000189857,0.0
JVASP-3897,6,Br,Br3Rh,544.0071721466547,-440.317,0.22993661384865904,0.0010000000000189857,0.0
JVASP-3897,7,Br,Br3Rh,544.0066997905449,-440.317,0.22993661384865904,0.0010000000000189857,0.0
JVASP-3897,5,Br,Br3Rh,544.0066997905449,-440.317,0.22993661384865904,0.0010000000000189857,0.0
JVASP-8754,3,I,I5Ta2,543.9004915956594,421.896,0.5691852968504086,2.842170943040401e-14,0.0
JVASP-36896,2,Br,AgBr3Rb,543.820302246983,444.027,2.477326829223376e-05,2.842170943040401e-14,0.0
JVASP-36896,4,Br,AgBr3Rb,543.7785815642246,443.993,1.5766014329066004e-05,0.0,0.0
JVASP-36896,3,Br,AgBr3Rb,543.7546021230532,443.974,4.5047682972641414e-06,0.0,0.0
JVASP-29411,7,Te,O13Te5Tm2,543.6997570056474,-443.302,0.09213809096281993,0.0,0.0
JVASP-29411,4,Te,O13Te5Tm2,543.6997570056474,-443.302,0.09213809096281993,0.0,0.0
JVASP-39031,0,U,SnU,543.5536131799696,-443.81,2.4785381131555577e-05,0.0010000000000331966,0.0
JVASP-29400,4,Te,O13Te5Y2,543.5439604944571,-442.992,0.10479421750279914,0.0,0.0
JVASP-29400,13,Te,O13Te5Y2,543.5439604944571,-442.992,0.10479421750279914,0.0,0.0
JVASP-4397,31,Se,P4Se5,543.3041808287509,-433.852,0.3693494555747122,0.0,0.0
JVASP-4397,29,Se,P4Se5,543.3041808287509,-433.852,0.3693494555747122,0.0,0.0
JVASP-4397,30,Se,P4Se5,543.3041808287509,-433.852,0.3693494555747122,0.0,0.0
JVASP-4397,28,Se,P4Se5,543.3041808287509,-433.852,0.3693494555747122,0.0,0.0
JVASP-29418,6,Te,Dy2O13Te5,543.0951510591859,-442.629,0.10459097799737474,0.0,0.0
JVASP-29418,4,Te,Dy2O13Te5,543.0951510591859,-442.629,0.10459097799737474,0.0,0.0
JVASP-67647,1,Br,BeBrSi,542.2827361957967,442.772,0.0,0.0,0.0
JVASP-17913,2,Pb,PbS2Ta,542.2668145239943,442.759,1.1292825216416725e-05,0.0,0.0
JVASP-17913,3,Pb,PbS2Ta,542.2668145239943,442.759,1.1292825216416725e-05,0.0,0.0
JVASP-4219,13,I,AlI3,542.1211796314547,-441.113,0.14424648559439424,0.0010000000000189857,0.0
JVASP-4219,14,I,AlI3,542.1211796314547,-441.113,0.14424648559439424,0.0010000000000189857,0.0
JVASP-4219,15,I,AlI3,542.1211796314547,-441.113,0.14424648559439424,0.0010000000000189857,0.0
JVASP-4219,12,I,AlI3,542.1211796314547,-441.113,0.14424648559439424,0.0010000000000189857,0.0
JVASP-34327,1,Tl,Ni3S2Tl2,541.7696055446448,-442.353,1.1303189986267648e-05,0.0,0.0
JVASP-32786,15,Br,Br3Sb,541.3116634647733,441.417,0.08744792339216659,0.0009999999999763531,0.0
JVASP-32786,5,Br,Br3Sb,541.3116634647733,441.417,0.08744792339216659,0.0009999999999763531,0.0
JVASP-32786,9,Br,Br3Sb,541.3116634647733,441.417,0.08744792339216659,0.0009999999999763531,0.0
JVASP-32786,8,Br,Br3Sb,541.3116634647733,441.417,0.08744792339216659,0.0009999999999763531,0.0
JVASP-29400,11,Te,O13Te5Y2,541.149365555389,-429.46,0.4189819773669259,0.000999999999990564,0.0
JVASP-29400,9,Te,O13Te5Y2,541.149365555389,-429.46,0.4189819773669259,0.000999999999990564,0.0
JVASP-29456,5,Te,O7Te3Tl2,541.0375669119474,-438.854,0.19948547808610612,2.842170943040401e-14,0.0
JVASP-29456,7,Te,O7Te3Tl2,541.0375669119474,-438.854,0.19948547808610612,2.842170943040401e-14,0.0
JVASP-29418,13,Te,Dy2O13Te5,540.942528979743,-429.439,0.4164386560140089,0.0009999999999834586,0.0
JVASP-29418,10,Te,Dy2O13Te5,540.942528979743,-429.439,0.4164386560140089,0.0009999999999834586,0.0
JVASP-30512,2,Br,AuBrO2,540.6056093068217,-428.147,0.4343204553576226,0.0,0.0
JVASP-30512,3,Br,AuBrO2,540.6056093068217,-428.147,0.4343204553576226,0.0,0.0
JVASP-5794,14,Se,Ag3PSe4,540.592203735866,439.002,0.18096500699313448,5.684341886080802e-14,0.0
JVASP-5794,15,Se,Ag3PSe4,540.592203735866,439.002,0.18096500699313448,5.684341886080802e-14,0.0
JVASP-3648,0,Br,Br2Hg,540.4776832784125,441.294,0.007781660299029667,7.105427357601002e-15,0.0
JVASP-3648,1,Br,Br2Hg,540.4776832784125,441.294,0.007781660299029667,7.105427357601002e-15,0.0
JVASP-29466,2,Pb,O6Pb3S,540.1507005447647,382.875,0.9902422461638917,0.0009999999999763531,0.0
JVASP-29466,3,Pb,O6Pb3S,540.1507005447647,382.875,0.9902422461638917,0.0009999999999763531,0.0
JVASP-4858,19,Se,AgP2Se6Tm,540.1455914399376,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,13,Se,AgP2Se6Tm,540.1455914399376,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,14,Se,AgP2Se6Tm,540.1455914399376,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,8,Se,AgP2Se6Tm,540.1455914399376,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,12,Se,AgP2Se6Tm,540.1454814251434,439.402,0.1491003682277277,0.0,0.0
JVASP-4858,18,Se,AgP2Se6Tm,540.1454814251434,439.402,0.1491003682277277,0.0,0.0
JVASP-4858,10,Se,AgP2Se6Tm,540.1454814251434,439.402,0.1491003682277277,0.0,0.0
JVASP-4858,16,Se,AgP2Se6Tm,540.1454814251434,439.402,0.1491003682277277,0.0,0.0
JVASP-4858,15,Se,AgP2Se6Tm,540.1451352812501,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,9,Se,AgP2Se6Tm,540.1451352812501,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,17,Se,AgP2Se6Tm,540.1451352812501,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4858,11,Se,AgP2Se6Tm,540.1451352812501,439.402,0.1490980924074083,2.842170943040401e-14,0.0
JVASP-4855,18,Se,AgErP2Se6,539.7916753952398,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,14,Se,AgErP2Se6,539.7916753952398,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,12,Se,AgErP2Se6,539.7916753952398,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,8,Se,AgErP2Se6,539.7916753952398,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,11,Se,AgErP2Se6,539.7909507003615,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,17,Se,AgErP2Se6,539.7909507003615,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,10,Se,AgErP2Se6,539.7909507003615,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,16,Se,AgErP2Se6,539.7909507003615,439.028,0.15300163087547947,0.0,0.0
JVASP-4855,19,Se,AgErP2Se6,539.7905435157234,439.027,0.15299970161288484,0.0009999999999763531,0.0
JVASP-4855,15,Se,AgErP2Se6,539.7905435157234,439.027,0.15299970161288484,0.0009999999999763531,0.0
JVASP-4855,13,Se,AgErP2Se6,539.7905435157234,439.027,0.15299970161288484,0.0009999999999763531,0.0
JVASP-4855,9,Se,AgErP2Se6,539.7905435157234,439.027,0.15299970161288484,0.0009999999999763531,0.0
JVASP-28450,2,Te,Te3Tm,539.311641986338,-426.581,0.44354764980156164,0.0,0.0
JVASP-28450,3,Te,Te3Tm,539.311641986338,-426.581,0.44354764980156164,0.0,0.0
JVASP-5404,4,Cl,Cl4NV,539.2878739680691,440.321,0.008641422961884575,0.000999999999990564,0.0
JVASP-5404,5,Cl,Cl4NV,539.2878739680691,440.321,0.008641422961884575,0.000999999999990564,0.0
JVASP-5653,15,I,AlI7Te,539.1294799656201,390.996,0.8958352515115245,0.0,0.0
JVASP-5653,14,I,AlI7Te,539.1294799656201,390.996,0.8958352515115245,0.0,0.0
JVASP-5794,11,Se,Ag3PSe4,539.0974293687551,427.051,0.4326298264141754,5.684341886080802e-14,0.0
JVASP-5794,10,Se,Ag3PSe4,539.0974293687551,427.051,0.4326298264141754,5.684341886080802e-14,0.0
JVASP-29411,10,Te,O13Te5Tm2,539.039402257386,-430.951,0.35926590262001934,5.684341886080802e-14,0.0
JVASP-29411,8,Te,O13Te5Tm2,539.039402257386,-430.951,0.35926590262001934,5.684341886080802e-14,0.0
JVASP-2937,6,Au,Au3K3Sb2,538.9846332225067,-438.348,0.15406480695702954,0.0,0.0
JVASP-2937,7,Au,Au3K3Sb2,538.9838492682318,-438.348,0.15406252566454046,1.4210854715202004e-14,0.0
JVASP-2937,5,Au,Au3K3Sb2,538.9830438631627,-438.348,0.15406024437205146,0.0,0.0
JVASP-65259,5,Pb,BeLiPb,538.7611864425647,-439.897,-0.0,0.0009999999999763531,0.0
JVASP-65259,4,Pb,BeLiPb,538.7611864425647,-439.897,-0.0,0.0009999999999763531,0.0
JVASP-81100,6,Pb,Ca2MgPb,538.0159395482628,-428.872,0.38404932007685283,0.0,0.0
JVASP-81100,7,Pb,Ca2MgPb,538.0159395482628,-428.872,0.38404932007685283,0.0,0.0
JVASP-4975,0,Ba,BaO3Ti,537.5503220127396,-438.908,-0.0,0.0,0.0
JVASP-5812,8,Br,Br8Ga2Pd,537.4296000007814,438.808,0.0037146086671163594,0.0010000000000331966,0.0
JVASP-5812,7,Br,Br8Ga2Pd,537.4296000007814,438.808,0.0037146086671163594,0.0010000000000331966,0.0
JVASP-17952,0,U,S3U4,537.082469471868,438.526,0.0,0.0,0.0
JVASP-17952,2,U,S3U4,537.082469471868,438.526,0.0,0.0,0.0
JVASP-17952,1,U,S3U4,537.082469471868,438.526,0.0,0.0,0.0
JVASP-12746,9,Au,AuBr3Rb,536.5740918028002,-438.06,0.026242980413641922,1.7763568394002505e-14,0.0
JVASP-29411,11,Te,O13Te5Tm2,536.1886306179944,-424.72,0.4330853268035411,1.4210854715202004e-14,0.0
JVASP-29411,13,Te,O13Te5Tm2,536.1886306179944,-424.72,0.4330853268035411,1.4210854715202004e-14,0.0
JVASP-35884,2,Ta,Hf2N3Ta,535.7442317626948,-437.433,4.5721287602924865e-05,0.0009999999999763531,0.0
JVASP-36957,2,Br,AgBr3K,535.2762939959139,437.051,0.0001761808118503291,0.0,0.0
JVASP-36957,3,Br,AgBr3K,535.2310356752494,437.015,6.178277633487823e-05,0.0,0.0
JVASP-36957,4,Br,AgBr3K,535.1290272709938,436.931,6.179465407585004e-05,0.0,0.0
JVASP-5596,18,Se,PSe,534.781686158006,-429.943,0.30706628553087273,0.0,0.0
JVASP-5596,17,Se,PSe,534.781686158006,-429.943,0.30706628553087273,0.0,0.0
JVASP-5596,16,Se,PSe,534.781686158006,-429.943,0.30706628553087273,0.0,0.0
JVASP-5596,19,Se,PSe,534.781686158006,-429.943,0.30706628553087273,0.0,0.0
JVASP-63347,0,U,AuSnU,534.7174871256784,436.595,2.290452249807659e-06,0.0,0.0
JVASP-63347,1,U,AuSnU,534.7174871256784,436.595,2.290452249807659e-06,0.0,0.0
JVASP-3648,2,Br,Br2Hg,534.4880729127639,436.184,0.05562331493131339,7.105427357601002e-15,0.0
JVASP-3648,3,Br,Br2Hg,534.4880729127639,436.184,0.05562331493131339,7.105427357601002e-15,0.0
JVASP-36892,4,Br,Br3CuRb,534.0886069352163,436.082,7.567384115828454e-05,2.842170943040401e-14,0.0
JVASP-36892,3,Br,Br3CuRb,533.7536646150545,435.808,5.507012262280846e-05,2.842170943040401e-14,0.0
JVASP-36892,2,Br,Br3CuRb,533.7519795579217,435.807,5.7364842694141405e-05,0.0,0.0
JVASP-176,4,I,I3Sb,533.6079381512236,-434.048,0.15074369654969036,1.4210854715202004e-14,0.0
JVASP-176,7,I,I3Sb,533.6079381512236,-434.048,0.15074369654969036,1.4210854715202004e-14,0.0
JVASP-176,5,I,I3Sb,533.6076183395436,-434.048,0.15073908876437628,0.0,0.0
JVASP-176,2,I,I3Sb,533.6076183395436,-434.048,0.15073908876437628,0.0,0.0
JVASP-176,3,I,I3Sb,533.6067627860426,-434.047,0.1507417399498211,0.0009999999999763531,0.0
JVASP-176,6,I,I3Sb,533.6067627860426,-434.047,0.1507417399498211,0.0009999999999763531,0.0
JVASP-28445,3,Te,LuTe3,533.4349869365526,-422.12,0.4403392400265327,0.0,0.0
JVASP-28445,2,Te,LuTe3,533.4349869365526,-422.12,0.4403392400265327,0.0,0.0
JVASP-5461,10,I,AlI6Sb,533.3437431591374,-419.257,0.48637709090128484,0.0010000000000331966,0.0
JVASP-5461,8,I,AlI6Sb,533.3437431591374,-419.257,0.48637709090128484,0.0010000000000331966,0.0
JVASP-5461,11,I,AlI6Sb,533.3431748696144,-419.256,0.4863782509970042,5.684341886080802e-14,0.0
JVASP-5461,9,I,AlI6Sb,533.3431748696144,-419.256,0.4863782509970042,5.684341886080802e-14,0.0
JVASP-29640,9,Se,PSe3Sn,533.3297128821907,424.65,0.3933403979748028,0.0010000000000331966,0.0
JVASP-29640,10,Se,PSe3Sn,533.3297128821907,424.65,0.3933403979748028,0.0010000000000331966,0.0
JVASP-29640,8,Se,PSe3Sn,533.3297128821907,424.65,0.3933403979748028,0.0010000000000331966,0.0
JVASP-29640,11,Se,PSe3Sn,533.3297128821907,424.65,0.3933403979748028,0.0010000000000331966,0.0
JVASP-16328,2,Pt,PPtSm,533.0399949000075,435.225,0.0,0.0009999999999763531,0.0
JVASP-16678,0,Hg,Hg2Rh,532.3879412806041,393.977,0.808,0.0010000000000474074,0.0
JVASP-16678,1,Hg,Hg2Rh,532.3879412806041,393.977,0.808,0.0010000000000474074,0.0
JVASP-80430,2,Tl,AgBa2Tl,532.2077656554816,-434.546,0.00033598284186257615,7.105427357601002e-15,0.0
JVASP-16283,4,Sb,Sb2Sr,531.8996220115221,-433.243,0.121,2.842170943040401e-14,0.0
JVASP-16283,5,Sb,Sb2Sr,531.8996220115221,-433.243,0.121,2.842170943040401e-14,0.0
JVASP-3897,2,Br,Br3Rh,531.8794449111565,-430.566,0.2279325353139821,0.0010000000000047748,0.0
JVASP-3897,3,Br,Br3Rh,531.8794449111565,-430.566,0.2279325353139821,0.0010000000000047748,0.0
JVASP-63355,4,Au,AsAuBa,531.8479098915403,434.252,0.0,0.0,0.0
JVASP-63355,5,Au,AsAuBa,531.8479098915403,434.252,0.0,0.0,0.0
JVASP-25405,1,Te,Te,531.5470084376357,-433.873,0.043,0.0009999999999763531,0.0
JVASP-25405,0,Te,Te,531.5470084376357,-433.873,0.043,0.0009999999999763531,0.0
JVASP-16857,3,Te,Cu2GeTe3,530.8355249302745,433.339,0.034451087947311394,2.1316282072803006e-14,0.0
JVASP-16857,4,Te,Cu2GeTe3,530.8350607844211,433.339,0.034451087947311394,0.0,0.0
JVASP-76906,3,Bi,BiHg2Na,530.6045291787472,-432.756,0.08163953821553026,0.0010000000000331966,0.0
JVASP-29622,15,Se,PSe3Sn,530.4637219131955,422.535,0.39014992840829743,0.0,0.0
JVASP-29622,9,Se,PSe3Sn,530.4637219131955,422.535,0.39014992840829743,0.0,0.0
JVASP-81190,3,Bi,BiHg2Na,530.2982483470976,-432.498,0.08234488945613623,0.0,0.0
JVASP-56976,2,Er,AlCEr3,530.0573328895658,-432.79,-0.0,0.0,0.0
JVASP-56976,1,Er,AlCEr3,530.0573328895658,-432.79,-0.0,0.0,0.0
JVASP-56976,0,Er,AlCEr3,530.0573328895658,-432.79,-0.0,0.0,0.0
JVASP-29471,4,Te,AgNO5Te,530.0112370431405,-421.114,0.41001486533337766,0.0,0.0
JVASP-29471,6,Te,AgNO5Te,530.0112370431405,-421.114,0.41001486533337766,0.0,0.0
JVASP-29471,7,Te,AgNO5Te,530.0112370431405,-421.114,0.41001486533337766,0.0,0.0
JVASP-29471,5,Te,AgNO5Te,530.0112370431405,-421.114,0.41001486533337766,0.0,0.0
JVASP-4852,16,Se,AgP2ScSe6,529.817565031587,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,12,Se,AgP2ScSe6,529.817565031587,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,15,Se,AgP2ScSe6,529.817565031587,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,9,Se,AgP2ScSe6,529.817565031587,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,19,Se,AgP2ScSe6,529.8173301148237,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,8,Se,AgP2ScSe6,529.8173301148237,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,14,Se,AgP2ScSe6,529.8173301148237,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,11,Se,AgP2ScSe6,529.8173301148237,431.992,0.09146002703753771,0.0,0.0
JVASP-4852,17,Se,AgP2ScSe6,529.8171694990641,431.992,0.09146002703753771,2.842170943040401e-14,0.0
JVASP-4852,18,Se,AgP2ScSe6,529.8171694990641,431.992,0.09146002703753771,2.842170943040401e-14,0.0
JVASP-4852,10,Se,AgP2ScSe6,529.8171694990641,431.992,0.09146002703753771,2.842170943040401e-14,0.0
JVASP-4852,13,Se,AgP2ScSe6,529.8171694990641,431.992,0.09146002703753771,2.842170943040401e-14,0.0
JVASP-78945,6,Pb,PbTh,529.5347750780868,432.363,0.0,0.0009999999999763531,0.0
JVASP-78945,5,Pb,PbTh,529.5347750780868,432.363,0.0,0.0009999999999763531,0.0
JVASP-78945,4,Pb,PbTh,529.5347750780868,432.363,0.0,0.0009999999999763531,0.0
JVASP-78945,7,Pb,PbTh,529.5347750780868,432.363,0.0,0.0009999999999763531,0.0
JVASP-29622,17,Se,PSe3Sn,529.330953389276,420.858,0.4047683541717158,7.105427357601002e-15,0.0
JVASP-29622,10,Se,PSe3Sn,529.330953389276,420.858,0.4047683541717158,7.105427357601002e-15,0.0
JVASP-69179,2,Te,BaLiTe2,528.9256686284,431.866,0.0,0.0,0.0
JVASP-69179,3,Te,BaLiTe2,528.9256686284,431.866,0.0,0.0,0.0
JVASP-17498,1,Pb,Pb3U,528.9068892073539,431.851,0.0,0.0009999999999763531,0.0
JVASP-17498,3,Pb,Pb3U,528.9068892073539,431.851,0.0,0.0009999999999763531,0.0
JVASP-17498,2,Pb,Pb3U,528.9068892073539,431.851,0.0,0.0009999999999763531,0.0
JVASP-31871,3,Te,Br10OTa2Te4,528.7908024427052,-407.061,0.6124020724166649,2.842170943040401e-14,0.0
JVASP-31871,5,Te,Br10OTa2Te4,528.7908024427052,-407.061,0.6124020724166649,2.842170943040401e-14,0.0
JVASP-22039,7,Ir,B2CaIr2,528.7415979587761,426.926,0.2601996598942205,2.842170943040401e-14,0.0
JVASP-22039,9,Ir,B2CaIr2,528.7415979587761,426.926,0.2601996598942205,2.842170943040401e-14,0.0
JVASP-22039,8,Ir,B2CaIr2,528.7412038218698,426.925,0.26019792703636474,0.0010000000000047748,0.0
JVASP-22039,6,Ir,B2CaIr2,528.7412038218698,426.925,0.26019792703636474,0.0010000000000047748,0.0
JVASP-16857,5,Te,Cu2GeTe3,528.5346157679741,-397.808,0.7283161726259905,0.0009999999999763531,0.0
JVASP-12079,2,Te,O9Te4,526.7821432964486,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,5,Te,O9Te4,526.7821432964486,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,7,Te,O9Te4,526.782139125844,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,4,Te,O9Te4,526.782139125844,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,23,Te,O9Te4,526.782139125844,-428.005,0.17221294143760002,5.684341886080802e-14,0.0
JVASP-12079,12,Te,O9Te4,526.782139125844,-428.005,0.17221294143760002,5.684341886080802e-14,0.0
JVASP-12079,21,Te,O9Te4,526.7819957809872,-428.005,0.17220826859499302,0.0009999999999763531,0.0
JVASP-12079,10,Te,O9Te4,526.7819957809872,-428.005,0.17220826859499302,0.0009999999999763531,0.0
JVASP-12079,13,Te,O9Te4,526.7819639167612,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,18,Te,O9Te4,526.7819639167612,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,6,Te,O9Te4,526.7816598421019,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,3,Te,O9Te4,526.7816598421019,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,22,Te,O9Te4,526.7816598421019,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,11,Te,O9Te4,526.7816598421019,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,14,Te,O9Te4,526.7815641990521,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,19,Te,O9Te4,526.7815641990521,-428.005,0.17221060501629654,5.684341886080802e-14,0.0
JVASP-12079,15,Te,O9Te4,526.7813139263768,-428.005,0.17221060501629654,0.0,0.0
JVASP-12079,20,Te,O9Te4,526.7813139263768,-428.005,0.17221060501629654,0.0,0.0
JVASP-17740,5,Sn,CoSn,526.6990824522101,430.048,0.0,0.0,0.0
JVASP-7634,4,Se,GeSe2,526.6132467807851,-417.971,0.41813187996296397,0.0010000000000331966,0.0
JVASP-7634,5,Se,GeSe2,526.613032096624,-417.971,0.41813187996296397,0.0,0.0
JVASP-7634,2,Se,GeSe2,526.6128169955608,-417.971,0.41812948745247874,0.0,0.0
JVASP-7634,3,Se,GeSe2,526.612292698338,-417.971,0.41813187996296397,0.0009999999999763531,0.0
JVASP-77386,3,Bi,BiHgLi2,526.3622025050811,-391.276,0.7869969024422658,2.842170943040401e-14,0.0
JVASP-5491,9,Se,Se9V2,526.2251971789264,429.603,0.028577547177277594,0.0,0.0
JVASP-5491,7,Se,Se9V2,526.2251971789264,429.603,0.028577547177277594,0.0,0.0
JVASP-5491,8,Se,Se9V2,526.2250781975333,429.603,0.02857987490776366,3.552713678800501e-15,0.0
JVASP-5491,6,Se,Se9V2,526.2250781975333,429.603,0.02857987490776366,3.552713678800501e-15,0.0
JVASP-4609,7,Se,MnPSe3,526.1918373502197,429.462,0.048998514420367824,1.2434497875801753e-14,0.0
JVASP-4609,4,Se,MnPSe3,526.1918373502197,429.462,0.048998514420367824,1.2434497875801753e-14,0.0
JVASP-4609,8,Se,MnPSe3,526.191270820792,429.462,0.04899618592564651,0.0,0.0
JVASP-4609,5,Se,MnPSe3,526.191270820792,429.462,0.04899618592564651,0.0,0.0
JVASP-4609,6,Se,MnPSe3,526.1912061579897,429.462,0.048998514420367824,2.842170943040401e-14,0.0
JVASP-4609,9,Se,MnPSe3,526.1912061579897,429.462,0.048998514420367824,2.842170943040401e-14,0.0
JVASP-4397,35,Se,P4Se5,526.1426402203114,428.663,0.11422259443898819,0.0,0.0
JVASP-4397,33,Se,P4Se5,526.1426402203114,428.663,0.11422259443898819,0.0,0.0
JVASP-4397,34,Se,P4Se5,526.1426402203114,428.663,0.11422259443898819,0.0,0.0
JVASP-4397,32,Se,P4Se5,526.1426402203114,428.663,0.11422259443898819,0.0,0.0
JVASP-29468,1,Hg,AsClHg3S4,525.9957145452803,419.762,0.37471233699096157,0.0,0.0
JVASP-29468,0,Hg,AsClHg3S4,525.9957145452803,419.762,0.37471233699096157,0.0,0.0
JVASP-29468,4,Hg,AsClHg3S4,525.9948408131015,419.762,0.37470757238625696,0.0,0.0
JVASP-29468,3,Hg,AsClHg3S4,525.9948408131015,419.762,0.37470757238625696,0.0,0.0
JVASP-29468,2,Hg,AsClHg3S4,525.9947325344618,419.762,0.37471710159566607,2.842170943040401e-14,0.0
JVASP-29468,5,Hg,AsClHg3S4,525.9947325344618,419.762,0.37471710159566607,2.842170943040401e-14,0.0
JVASP-81845,2,Sb,CaRh2Sb,525.0136024923545,-420.96,0.3330530216647663,2.842170943040401e-14,0.0
JVASP-81845,3,Sb,CaRh2Sb,525.0136024923545,-420.96,0.3330530216647663,2.842170943040401e-14,0.0
JVASP-38584,5,Hf,BiHf3,524.5369995062313,-428.283,-0.0,0.0010000000000331966,0.0
JVASP-38584,2,Hf,BiHf3,524.5369995062313,-428.283,-0.0,0.0010000000000331966,0.0
JVASP-12103,5,Br,AuBr,524.4842107547186,-403.359,0.61767061104376,0.0010000000000331966,0.0
JVASP-12103,6,Br,AuBr,524.4842107547186,-403.359,0.61767061104376,0.0010000000000331966,0.0
JVASP-12103,4,Br,AuBr,524.4842107547186,-403.359,0.61767061104376,0.0010000000000331966,0.0
JVASP-12103,7,Br,AuBr,524.4842107547186,-403.359,0.61767061104376,0.0010000000000331966,0.0
JVASP-5053,8,Se,AgInP2Se6,523.8896444443237,415.248,0.42826937155627487,2.842170943040401e-14,0.0
JVASP-5053,14,Se,AgInP2Se6,523.8896444443237,415.248,0.42826937155627487,2.842170943040401e-14,0.0
JVASP-5053,11,Se,AgInP2Se6,523.8896444443237,415.248,0.42826937155627487,2.842170943040401e-14,0.0
JVASP-5053,17,Se,AgInP2Se6,523.8896444443237,415.248,0.42826937155627487,2.842170943040401e-14,0.0
JVASP-5053,19,Se,AgInP2Se6,523.8894580472105,415.249,0.4282707483943369,0.0009999999999763531,0.0
